chromosome coordinate	FPKM
8:168008054-168010427	0.408598
3:149228970-149242419	13.4007
10:101157175-101161092	12.1935
5:169667473-169684188	1.26397
1:225576714-225577180	3.28826
1:296894440-296899628	5.03229
1:3039570-3040948	7.84845
7:173185062-173188748	0.0660671
5:172391879-172397063	0.0937073
5:146236639-146237511	0.0731237
1:236088922-236128384	3.52661
1:171057187-171064808	3.58653
6:127109945-127127395	24.0999
4:9800151-9801253	8.97036
1:18443718-18444558	18.1604
1:52195050-52195975	0.11541
1:98851271-98854076	2.59369
6:150788670-150789714	0.108409
2:235437790-235443878	12.5505
6:8401512-8402077	2.4832
4:161408408-161409593	0.978798
10:5379284-5382163	3.1298
9:151299858-151309638	1.82915
5:94611268-94611879	2.19597
9:123775911-123778018	171.608
1:90488839-90490093	0.783064
6:147427693-147447150	7.68645
2:132846183-132847052	2.40856
5:23891309-23896229	0.830548
5:36962932-36963203	0.602601
6:139438964-139444509	9.41364
1:199754466-199756329	3.87402
2:230133345-230134307	0.253273
7:427746-433021	26.2994
1:268251833-268259468	8.0401
4:61532071-61537079	0.723142
8:70511036-70513637	150.5
4:166000594-166004995	20.3157
9:147076065-147082277	20.1715
8:140990223-140991084	3.33035
3:3830164-3832582	0.149748
3:168959355-168962676	0.274319
4:134271017-134272056	0.0688559
5:83563442-83564549	0.0633159
1:45943566-45946514	24.6702
6:122966764-122967461	0.465638
8:152233074-152237310	0.247395
8:173863275-173864642	2.64569
1:226171570-226174821	38.8903
9:118382940-118389550	3.59222
9:149545720-149547672	0.121639
4:42101245-42105410	0.385552
9:142163154-142176432	6.87835
5:46944199-46947563	0.450011
3:157508957-157517825	64.441
4:177158723-177162867	0.511393
1:295308870-295312764	2.44195
2:6627234-6628889	0.20068
1:7192640-7198439	115.561
4:149365090-149366520	2.38053
mitochondrion:224212-225121	0.0412034
1:195720310-195722763	0.417158
4:238564365-238565828	5.59314
10:126019218-126020532	0.96972
10:133723772-133724786	0.133312
2:5829187-5833255	15.5758
4:139983225-139985236	0.0338328
9:25262588-25264281	1.03982
7:118408951-118409572	2.16884
4:172580917-172581788	0.61484
1:59505500-59508805	2.12958
3:230670097-230671259	1.3841
2:28795330-28809662	0.145229
3:221235622-221241542	24.6878
3:229526423-229526925	84.0959
9:10008230-10013505	24.794
7:147888409-147890363	0.0362158
5:6871269-6874733	47.1297
9:35438407-35440703	0.0971527
5:204926727-204932698	17.4745
6:163505853-163506003	163.954
1:215329049-215330563	287.269
1:51291270-51292601	22.7693
9:38520016-38520915	0.405225
8:171137109-171138836	0.143848
3:230434679-230438299	1.81117
5:134073879-134079383	0.0256615
8:116860576-116862650	27.1898
3:202365723-202381552	1.64829
1:264631674-264632625	0.371046
5:3832771-3836473	1.56266
2:224064455-224065350	0
5:175587787-175589630	5.48304
8:48366707-48367037	0.352346
6:163975619-163975764	22.162
8:76514158-76514465	8.9601
6:157991718-157992671	12.11
6:141509852-141511596	1.87778
1:85020002-85020336	0.286538
7:136178900-136180467	0.555585
10:52750341-52751280	0.1475
1:70590570-70593589	5.67359
8:160531061-160534322	1.61213
1:65341335-65347135	16.6929
1:17241147-17260824	10.804
3:1479592-1481033	13.2141
8:118715637-118715913	0.612865
1:37132156-37134132	6.4714
7:167219697-167230039	5.35851
1:290394995-290396226	0.875741
2:10385054-10389112	56.2171
5:193174092-193205154	14.8735
5:160576116-160576805	0.0754927
3:28922855-28924243	2.12053
10:26560907-26562028	7.84409
8:18214059-18227316	2.0513
4:146728821-146740348	0.0376363
1:128702923-128704498	1.0924
5:16092083-16099014	0.776426
8:11386917-11392653	1.63746
10:64481535-64484566	0.394069
9:152633800-152638522	28.6559
1:92218659-92219551	0.26015
10:2768577-2768910	1.03972
1:296707374-296710984	4.01835
9:44167675-44168600	0.366605
9:99862802-99868963	10.866
9:23278623-23283429	0.684843
10:137499657-137505155	3.80867
3:14340436-14346467	12.8615
9:142015381-142016063	2.73789
7:130363246-130365541	0.103467
8:103701245-103704404	3.56079
3:1296730-1299851	41.6847
10:75216815-75222519	0.912828
4:227269224-227280511	26.255
5:178073883-178086595	3.85898
10:141350789-141353410	78.7525
5:204193287-204194141	19.4849
9:23609604-23610554	0.974334
1:32308315-32328441	47.9185
10:62474599-62479097	0.522539
mitochondrion:259446-260940	3977.6
6:107319362-107321407	3.94577
1:80185626-80190186	9.31927
4:96541953-96549896	7.09648
7:13200846-13206010	3.13407
1:36565033-36569148	2.00929
1:226274170-226277863	23.4315
2:13891006-13891822	0.0503038
2:30398685-30399959	0.486467
1:301264980-301284057	7.89912
2:57374627-57404866	0
1:243389296-243389798	0.139853
4:236167008-236170648	1.23869
8:76983378-76988268	1.54076
6:103794572-103795566	2.42179
2:116778905-116783096	8.23124
8:171525440-171531263	0.217801
10:138607001-138608876	8.06937
8:95420792-95435911	10.887
2:76165187-76166016	0.21396
9:145617865-145618962	0.228486
4:233441953-233443631	4.89641
7:174746425-174748651	0.0683048
1:210359771-210368069	0.499975
3:11006551-11007325	9.41616
8:110472753-110473506	0.913549
8:29903641-29907165	0.204466
7:127970176-127971628	4.68731
8:163716166-163724028	8.56591
4:63002599-63004366	0.0390125
9:24470414-24479739	12.417
4:168574666-168578378	0.125789
3:190062950-190065367	0.91173
7:20892396-20894232	4.78653
1:287582773-287584575	0.154526
1:67769961-67773953	0.753729
1:289544885-289548243	2.18714
3:65829391-65832826	5.38947
1:151675860-151676283	0.20117
5:17186788-17187150	0.771198
8:91110360-91110970	0.0753723
10:1149390-1151884	6.50419
7:146601628-146605833	0.0906638
3:172806443-172807747	6.25616
4:191578886-191581169	9.9075
2:139778972-139779281	50.0399
7:33226815-33236726	0.688534
1:167477454-167477675	11.2404
5:141158367-141161530	0.476845
2:228345340-228345845	14.9392
7:42477788-42478920	48.0923
8:117297232-117299896	51.6166
1:228006362-228006738	8.14836
3:186395967-186400232	8.99425
10:57560690-57561263	1.02621
3:90056482-90058373	5.05984
9:72936224-72937025	0.0496331
1:49130533-49131302	12.5277
1:61019343-61022157	32.3116
7:110046008-110056085	0.286571
5:212308419-212321943	19.63
10:17082251-17083419	15.7985
5:172015302-172019572	4.96059
3:229579955-229584544	0
10:149740819-149744153	11.2387
4:191244477-191248433	3.88883
2:236795759-236797369	0.661234
10:72290929-72292397	0.0290904
6:36315080-36318312	5.17183
3:132459977-132464651	2.92172
1:200276394-200276766	15.5085
5:183151673-183153436	135.429
9:101431433-101433770	5.70621
4:827078-829016	0.607105
1:160287317-160457160	1.93384
10:146471488-146475370	1.81075
8:99611837-99612913	0.587543
3:128877496-128877823	8.08184
1:267609497-267614894	50.8364
2:8074522-8075494	0.0802992
3:98719039-98721495	3.61824
4:134292535-134292883	0.512383
5:211940414-211942150	0.613572
8:20691283-20701877	0.0785153
1:107165561-107166458	1.7999
1:194756372-194765370	3.31457
8:35828014-35829294	0.102634
4:184891250-184893609	10.9772
8:116865772-116866541	107.111
3:1552278-1556624	19.1612
7:145299424-145302504	25.904
1:215443711-215448126	9.05898
3:200875864-200877351	0.536731
2:8048856-8049927	0.265057
5:132655693-132657246	0.17192
1:280854031-280857149	0
6:130130464-130134088	1.31314
9:120745669-120750044	6.77522
10:86984444-86986672	3.53643
5:83172256-83177449	0.142723
4:33428584-33432641	63.7138
3:214738837-214739071	22.4368
2:217088863-217091548	0.0300723
5:157100585-157101265	0.150104
5:211684603-211685578	0
10:2008858-2014228	19.7094
4:36908503-36911313	0.0735068
6:111677350-111678198	0.600347
6:33247119-33251009	15.3687
7:168680465-168700974	0.112992
5:14649390-14649847	0.489182
6:129361207-129365442	48.3313
1:280196619-280205417	15.2457
8:118884418-118888918	0.0159239
2:173172937-173206523	0.235662
2:6633217-6636731	5.75089
8:40797389-40798347	0.065681
5:173381489-173387694	6.80566
1:224066729-224071236	0.571989
5:7278795-7283346	32.3864
5:207354300-207356775	5.65337
8:90052292-90060254	106.133
6:84671011-84675564	1.94957
3:198726626-198729001	0
3:199952765-199959799	11.1649
3:146790514-146790881	1.88489
2:13380817-13383720	44.0116
1:38786726-38795353	37.8434
7:158996202-159001512	27.3228
2:47087775-47091009	4.66435
2:64739806-64749151	4.16125
9:146062601-146071470	0.668913
5:81155196-81157909	343.665
8:102135987-102138900	2.85451
3:9869872-9881317	1.31846
3:185591668-185593228	2.73352
4:183971547-183973556	0
2:101244806-101246949	0
1:219395421-219396378	12.7469
1:62327325-62328342	0.65026
1:6531689-6536885	0.435374
7:145960758-145967541	0.295548
2:222160922-222163951	10.6901
2:173604552-173607325	49.9219
8:131688248-131694614	6.97321
10:140746350-140776482	14.9007
4:142948905-142951576	1.97387
5:156197706-156201103	0.72629
1:241551960-241553353	0.0922061
4:186589018-186591632	10.5781
5:68510683-68515597	0.909902
3:164967089-164974207	16.8244
8:158370008-158370431	33.8013
10:51687145-51688469	25.6301
3:223739196-223740961	3.98771
8:101872863-101874331	0
7:160059329-160068443	21.958
2:197767265-197771578	3.5417
2:210956262-210959653	1.74267
3:186785528-186786351	1.48375
9:8035053-8040092	7.60547
5:80195076-80199923	2.46125
8:158368360-158369860	1.01798
2:207164836-207167197	68.8027
9:15591631-15592322	0.261794
3:191124530-191185971	0.660854
2:211665838-211669212	1.30886
7:11804385-11806517	6.17551
2:232370976-232375068	2.13853
3:199614370-199619929	0.066363
2:6470739-6473603	0.468924
1:95485355-95487308	20.0945
1:215762318-215765172	2.25513
2:198393739-198395904	3.0009
1:54275640-54281143	0.890769
5:58140216-58140562	6.66492
8:8309984-8310721	1.00076
7:91602605-91604413	0.0599299
7:118310661-118312830	1.02303
8:4954909-4961174	27.6445
2:133913309-133916397	0.853546
7:85802943-85872682	0.442271
1:285527653-285529090	0.281388
3:131089257-131090782	10.8553
6:130584361-130587107	0.14347
1:9855-10388	0.216552
9:139980250-139983891	177.155
1:194657094-194659202	7.39567
5:55072771-55073254	0.37315
8:169248415-169249765	0.072458
8:26767132-26768167	3.14912
2:10142659-10144958	343.035
2:231282767-231284403	0.36676
3:64203368-64204592	19.4191
6:134682056-134683827	0.548369
10:68725530-68726795	1.74383
5:3768078-3772690	21.4693
5:28964162-28967173	7.99195
1:281644183-281648331	69.035
9:134957377-134958703	0.0285933
7:9794501-9796890	1.19621
6:133928876-133929468	0
6:143868750-143873216	2.22238
10:84595066-84595465	11.0757
4:218998952-219053414	0.300802
9:115591843-115593328	1.61022
1:295020343-295021191	5.40783
3:215785742-215787588	0.862847
5:211236374-211237443	0.0454662
1:275692781-275694857	3.96356
3:13500013-13500328	0.38577
1:228560967-228564785	108.626
2:224831234-224839536	32.9184
1:68931815-68933149	0.108668
5:49257395-49261425	0.307124
9:36555107-36555406	13.0265
7:136025464-136027679	2.03904
7:133369332-133373268	11.6259
3:192017603-192018957	1.86701
9:125804175-125810666	3.70596
1:78709348-78717596	23.8416
1:76313715-76315398	0.467055
7:47723244-47725613	1.00955
5:169825724-169832814	73.5129
8:143629763-143630631	0.461425
8:159488535-159490427	0.378757
8:41345223-41346161	0.443309
mitochondrion:261339-261951	461.569
5:131509703-131510187	0.269745
7:160150355-160153358	8.27591
5:22100008-22104260	1.8004
7:160028455-160029065	6.69083
10:92287924-92290036	0.0884157
8:129496305-129498877	14.059
9:71724424-71748543	12.8506
9:72795478-72801476	0.0258127
4:169422810-169426279	1.03576
9:5876875-5877925	0
4:114104455-114104790	0.902634
mitochondrion:60823-63559	27.3698
8:62515170-62519116	3.92839
10:141375214-141379889	5.71918
6:137290555-137292016	0.0576826
3:13454483-13459337	0.839622
9:136475635-136480652	48.5672
9:144443221-144447755	38.0275
10:42534200-42534560	0.328
9:117102276-117103202	3.25335
8:171328318-171331663	62.4411
9:96245905-96247781	3.98219
5:65531086-65534850	3.54845
1:82213770-82215225	0
4:4954661-4955190	0.843797
3:227489259-227490007	0.711294
1:200280757-200288079	9.14491
10:63553741-63558734	11.8105
2:181403274-181405541	0.0833367
2:28662767-28665182	1.15086
1:235709614-235710538	4.99572
9:115591843-115593328	2.6391
7:159907147-159909602	0.380708
5:45281964-45286656	1.81461
3:122906850-122914157	0.824546
4:211079285-211080981	1.45252
2:154601867-154610777	0.152807
2:190882264-190883921	0.157589
2:144719578-144722671	0.617663
1:17699634-17701620	1.21955
2:8888512-8888846	1.16416
10:148874471-148878099	2.28107
5:204798020-204798200	8.49576
4:211083459-211083737	1.75905
7:156180973-156186803	2.73236
1:52716869-52722198	0.536007
4:136668286-136672055	12.2482
7:168289380-168291477	0.367924
4:177851249-177851744	0.914592
3:226133479-226137065	3.78827
7:156204010-156210949	8.72312
7:123850319-123852152	14.1404
1:25440179-25452422	4.85968
5:86937450-86938711	0.110421
1:224372487-224373606	1.19414
1:234557327-234557822	14.212
9:134514517-134516492	0.189524
9:43930307-43930703	29.3067
1:28966883-28976750	2.31145
5:859428-864722	146.367
1:90107586-90108398	0.164351
1:117431767-117434010	5.03317
9:65949323-65950431	0.388058
3:90693170-90705144	11.0467
6:91630822-91634799	361.432
2:176468993-176470792	153.348
4:188407459-188408845	0.927206
3:227395003-227397309	0
3:203991270-203991730	1.52802
2:25762359-25762541	5.00834
3:22620035-22622094	0.0519538
10:141270669-141272273	2.7607
2:152914992-152919109	1.21137
4:44454941-44466634	1.29032
2:35784066-35784576	0.637403
7:35609699-35613218	2.69026
4:202700330-202703783	2.51017
4:175220225-175223429	0.17644
7:173070281-173076330	26.9716
4:32810429-32810951	2.2446
3:13389601-13392823	9.17401
7:30654147-30654946	0.373357
4:153518667-153522245	0.123209
2:176609451-176614850	4.17392
1:30744805-30762772	3.57679
2:168335054-168345722	0.344404
1:141756375-141759448	0.134027
2:149201270-149203065	5.39391
8:153219124-153221089	0.180946
8:123944097-123967891	0.0188535
5:80882881-80883567	1.49131
1:267907458-267910014	2.77038
7:51999871-52001402	0.0486643
9:138972580-138980123	15.1306
6:165567076-165569367	0.45019
3:185550478-185552492	0.0988401
4:158704733-158707202	0.515563
8:171597380-171598763	0.0318473
9:98435125-98435320	2.11161
1:8283444-8289244	12.1936
6:165537901-165538852	0.826976
4:187449296-187450591	2.10968
5:197974769-197980920	10.5408
8:153256639-153257039	11.2075
1:279335082-279335492	4.76955
5:70927614-70931025	2.5842
1:136798862-136800526	0.0779434
4:4706991-4711024	0.190563
3:223095791-223098775	20.0767
9:16993680-16994931	0.295308
8:54546182-54546971	0.458659
8:161525961-161526766	0.101675
8:7748037-7751729	0.78208
8:5939668-5940172	0.153989
9:152756457-152758545	0.0330372
9:22163047-22164097	0.693637
4:215673271-215673543	0.568999
1:296899945-296903277	2.73506
1:27178032-27184068	19.4662
2:215118707-215135374	0.0281551
6:146883482-146893626	6.55114
mitochondrion:487870-488230	35.4534
2:232386402-232393204	17.209
3:133174830-133177335	17.5723
7:146895008-146896961	14.0006
5:180184028-180186829	0.344289
10:104591325-104591650	0.413369
3:28918299-28922839	0.881021
5:13797919-13799972	1.94164
5:151316742-151317987	0.237953
3:108872413-108874073	0.138843
9:155284141-155285517	38.612
2:235692211-235711509	0.383689
1:40808207-40813039	39.323
9:6887031-6887955	1.70094
8:3793824-3797279	1.69959
mitochondrion:40908-41549	8.76848
9:104626339-104626621	4.31175
2:20907007-20908883	0.662075
1:279565503-279568404	42.3892
6:93321926-93323869	8.41951
6:8675726-8677767	177.518
5:5205221-5207783	0.772579
8:15271151-15272614	2.38979
2:232472306-232474140	1.89249
chloroplast:26982-31566	0.58054
9:129183882-129186213	11.1947
5:86823953-86848300	0
5:142480147-142486047	33.7259
10:39006582-39007439	3.01956
3:6387534-6387707	4.10482
2:172109595-172118659	0.303828
1:279575504-279577217	3.72403
9:150199972-150201533	2.79423
5:135150755-135151172	0.918539
2:196385873-196389219	1.41966
2:4163993-4167200	0.642907
6:147653297-147655445	0.772238
5:88205405-88210010	9.99501
10:148101347-148110611	1.58134
5:15696661-15703076	77.3962
8:172119635-172121514	23.1742
6:34524255-34525123	3.5522
7:23351818-23353549	0.962418
1:61022597-61024229	39.866
10:111830288-111832031	0.0618795
8:78643848-78648764	65.1573
2:3696859-3699130	5.56025
8:142330578-142337456	0.529018
7:49140765-49142263	2.39295
6:154130607-154132782	42.2211
mitochondrion:111496-115826	4.51087
10:14444467-14446346	0.0957727
1:149970342-149973618	0.0488818
3:211727507-211728617	1.9676
10:129459454-129465784	0.734527
5:114378962-114380519	0.196652
4:18686549-18694448	9.22254
2:5839322-5844032	73.5673
mitochondrion:21089-22698	528.073
1:12343877-12348542	0.375096
7:149716412-149718705	3.08507
2:146291999-146292319	2.94176
