chromosome coordinate	FPKM
5:183435867-183436325	0
4:238763086-238768268	9.42318
2:23707010-23712793	7.07295
4:152411707-152413174	0.11055
3:2741568-2745003	0.697406
10:145094921-145096612	0.873404
1:272936835-272940502	4.64289
1:291901462-291903534	0.800897
4:172430259-172439306	3.1413
1:294645952-294646439	0.740108
4:152431120-152432566	0.261693
5:183428458-183433957	48.8055
6:110007141-110015875	5.94838
9:133152672-133154544	3.63374
2:223791789-223793218	0.19294
5:30753953-30759646	1.68365
10:134436741-134439351	2.90558
9:116945845-116947267	0.961414
2:164987052-164989537	7.35776
UNKNOWN:2733797-2734514	0.112571
10:134431101-134434923	13.6096
1:85068459-85069819	0.875947
7:163120439-163123915	6.10539
3:138336232-138385112	0.687437
4:238758841-238761826	0.22245
5:176895070-176898884	29.5683
7:52251310-52252353	2.07539
9:116939132-116939300	6.66658
4:238744349-238757190	5.64417
7:168904152-168905493	0
2:74086503-74089290	1.86158
3:188193020-188194363	0.130947
5:30753953-30759646	17.5084
3:188190782-188192766	0.298941
6:56458246-56459624	0.149581
10:114695549-114698107	5.21771
2:74090218-74094699	4.60346
5:205660169-205661031	0
5:214332146-214337850	55.1683
10:27949010-27951381	0.71365
4:172444329-172446310	0.0864668
2:86347911-86361931	13.5612
6:116578563-116583279	0.4085
3:80110900-80153743	27.0187
3:112764712-112765146	133.257
1:178320676-178324933	10.5295
8:139342589-139346470	1.05657
4:204295928-204297808	0.303745
2:27519813-27544495	0.446047
7:153730091-153734886	0.184002
5:4651172-4655150	0.409206
4:220508651-220512101	82.8227
4:155527980-155531433	6.10662
9:80565201-80569476	0.0819238
9:1427342-1428678	1088.64
2:27519813-27544495	0
9:100997416-100998336	0.355974
8:67354052-67357129	2.9563
10:32526443-32534539	5.49027
9:131524886-131533094	3.14172
5:213105307-213107497	0.400689
4:152431120-152432566	1.86988
1:247547659-247549989	415.603
1:230367441-230373137	16.0584
4:34222543-34223131	21.9066
3:42771230-42776720	0.37214
3:184278113-184282019	0.144589
1:280776484-280777172	0
4:172468561-172469170	0
7:163156122-163156753	0.267802
5:4656615-4660295	22.9533
9:131519313-131522352	0.953239
8:67374184-67376094	1.64887
10:14908667-14911520	0
5:202843015-202843496	5.86125
8:172976482-172980420	9.48046
8:67380588-67387931	9.95272
4:152436944-152442020	0.107003
10:27426760-27428253	0.279021
7:115274894-115277443	0.217996
10:27428983-27429583	11.323
2:39420410-39422539	2.69646
1:56596877-56604616	0.0932691
7:8685166-8689816	3.21672
4:238744349-238757190	14.7439
3:139806411-139808201	0
1:13910440-13911564	0
9:1443454-1448097	13.7204
3:139808605-139811549	7.10809
6:85596069-85597616	0.188581
4:238744349-238757190	0.819306
4:189809184-189811523	0.223287
1:256566871-256573278	6.5323
9:38363545-38372950	0.101042
4:102065831-102092193	2.04997
8:2354283-2355337	0.296917
7:8692155-8693100	2.5743
1:196762177-196771419	0
6:128560591-128567071	43.227
4:238738849-238741055	0.807875
8:2349947-2353138	24.1645
9:38388037-38391456	5.65982
8:37649396-37656684	4.4893
5:199376853-199380527	26.6374
10:72979379-72986276	10.5565
7:151724075-151740089	18.1848
9:107284131-107286189	0.0197449
3:209828766-209830251	0
2:85451891-85452468	0
7:171733892-171737098	0.767941
8:172971627-172976134	0.647598
1:263941536-263946428	0.0397499
8:149716109-149718576	0
1:11982319-11987243	33.918
5:4664984-4668821	4.1688
9:107311478-107314462	16.7112
6:138182750-138190937	2.14197
9:47764197-47764620	0.526645
7:171742716-171747692	2.92683
3:209798639-209802494	8.98522
8:160922658-160928381	3.72434
9:47755292-47763078	13.4061
6:112248753-112250808	86.9844
3:228543978-228551345	2.35046
2:39423227-39423984	6.26958
5:155951378-155960766	62.7411
2:17876555-17878060	0
5:159445973-159455310	36.8556
2:17867647-17871235	0.125486
8:37657959-37661681	6.67228
10:73004711-73007846	0
3:176433982-176435494	0.666218
8:160914751-160921759	17.927
6:166587012-166592982	67.404
9:37538686-37540567	1.81456
8:98766230-98768587	3.29542
6:130459470-130460163	4.90118
4:198130794-198133409	0.302298
3:196153276-196156565	2.14423
1:194162165-194166060	0.120661
1:250862853-250866463	0.0425811
6:87119197-87123018	218.111
2:81940046-81979763	11.6759
4:233252355-233259935	8.26617
5:59605759-59607098	1.87279
10:87007643-87011667	0.81186
1:161455796-161460100	2.30313
3:221435469-221440819	7.90009
9:149164040-149170545	10.5453
7:3664697-3670891	0.685232
4:204268344-204270423	0.0550022
8:171172056-171175958	2.71965
5:130160797-130163023	0.052296
5:129402552-129402990	1.62212
7:158740858-158744497	2.89607
4:198148556-198152946	3.04411
2:17855197-17860933	0.0370403
5:182534152-182542340	17.0191
10:86984444-86986672	5.00112
5:59600108-59604171	2.34943
6:128580827-128583987	36.3771
7:15004434-15006455	7.01682
1:55752463-55761122	14.2925
8:141293856-141294830	1.22584
1:20107301-20110627	10.8482
2:45986999-46002305	27.7724
1:281632190-281636166	0.475418
8:4108304-4111250	21.6866
3:196198578-196201903	0.362379
8:119362651-119365374	0
2:143263944-143268615	1.17344
8:141208933-141224266	18.8619
1:24721516-24725810	0.388252
4:180580016-180581711	6.77366
5:4684018-4687975	59.1616
3:196206017-196207077	3.21371
1:20113474-20116107	0.059159
1:281644183-281648331	0.468439
3:169052806-169054452	0.731696
9:107315293-107317421	1.17741
2:45986999-46002305	0.244163
8:171185421-171186367	1.68075
1:281644183-281648331	33.1538
1:83431959-83433879	0.193595
10:55896527-55899297	0.373377
10:16487569-16504336	6.91127
2:86767114-86790673	71.6535
5:206922587-206926444	0
1:228716101-228720472	0.992441
8:171187219-171190525	27.1538
2:169757703-169763555	20.4522
5:155030182-155038462	24.5359
3:194545568-194549360	16.8506
1:261408680-261412620	65.3609
1:201957088-201958672	7.39811
8:134463275-134464952	10.2448
5:202394524-202396379	0.316958
9:96711728-96719194	3.7832
2:45986999-46002305	0.365284
10:9537709-9539765	15.2856
4:156022484-156024755	3.14155
8:168186872-168198348	29.2505
9:43913777-43919837	0.396456
3:206958399-206962308	2.87973
1:270701084-270701585	0
2:189140302-189140984	4.92396
10:147048096-147054533	4.68865
1:270705787-270707635	66.0329
5:63633659-63636820	3.90393
1:10538219-10538447	14.386
8:164432131-164436860	5.0342
1:10541839-10546402	14.4258
9:43913777-43919837	0.414932
8:168166338-168174496	3.93781
2:46750627-46751970	0.131802
9:19021447-19025837	1.92511
3:149438574-149439658	0
5:63638342-63638959	0.314454
6:115725205-115725737	1.79088
3:206950077-206958284	2.35583
8:71714904-71721778	0.401686
6:115733820-115734392	2.46543
9:19027989-19034275	33.6482
9:96711728-96719194	0.937065
5:200439514-200440357	0
2:45960408-45962292	0.597843
1:220707907-220715307	8.01337
9:149997325-150009049	8.17231
3:10092175-10095691	5.06007
2:45957406-45958283	34.4997
9:149986441-149989176	0.0250981
6:115754730-115756761	0.324257
8:134463275-134464952	223.803
2:86767114-86790673	0
3:114083664-114087490	0.516667
6:75693788-75695997	0.201658
10:141970668-141971871	3.79137
5:159912585-159914501	0.321782
8:159294819-159298897	0.0747781
1:174634732-174645383	32.6742
3:27804383-27807176	0.289954
4:195720761-195728830	2.47729
10:16504657-16506993	4.99782
7:148734856-148747797	0.807831
3:16087263-16100536	2.68944
3:44093670-44095573	2.05375
1:208430937-208435761	0.501786
2:86887383-86916480	10.1777
8:136579798-136603057	2.86214
9:68055742-68057297	0.418277
7:14989270-14989609	0
7:14985094-14988306	0.0469528
6:42597051-42601033	6.49992
5:159925103-159929237	4.98829
4:102065831-102092193	10.4146
8:168166338-168174496	1.87862
8:159301144-159301822	1.02914
3:10140254-10143323	4.42582
8:164446048-164446915	0.131102
8:164963599-164966999	7.33854
9:114690542-114717781	3.16051
5:4759479-4765251	19.0442
1:81602812-81603918	5.11887
5:185645844-185646784	0.256461
2:233905741-233910753	11.7597
8:164967488-164969939	6.49691
4:195729134-195738766	0.0431888
9:149970120-149973973	0.254519
9:149962653-149963387	1.11373
2:86887383-86916480	2.39225
1:2467010-2469587	0.0567829
10:130341341-130343237	18.3607
7:151410256-151491648	17.8094
5:932532-933524	1.35081
1:174669609-174673449	16.8962
10:142781119-142786112	9.74912
2:208433510-208437003	9.49227
5:52695458-52742903	0.118309
1:77560002-77583193	15.7278
9:119131711-119134566	13.5805
1:285974146-285978219	0.510159
9:20226911-20234201	4.07988
10:141963999-141969154	37.8127
10:107762377-107767126	7.56815
6:166587012-166592982	56.2412
4:236472246-236478195	3.56677
2:208429761-208430055	0.954807
8:134465095-134467408	54.0285
1:20900686-20901539	0.215068
2:41006292-41008368	15.485
3:99265535-99265929	0.804642
8:125589565-125594835	20.7174
5:204083825-204089115	17.2352
10:142791475-142794430	1.75621
5:186726199-186730209	24.2503
1:20902294-20915630	4.9323
4:227208347-227214898	14.9169
5:73035567-73041267	0.901341
8:145474388-145483146	14.1966
2:138313880-138317615	2.07444
7:151404646-151409870	2.53649
5:73043898-73046213	43.7591
7:127716691-127718660	0.0642405
9:119143884-119144507	0.517779
5:4765462-4767511	3.6208
9:134237665-134241667	6.10531
2:4054381-4056323	1.67346
3:10175359-10222084	6.08458
2:107315286-107316650	0.078523
7:113163365-113166072	1.95925
4:68647012-68649915	12.6303
5:204089493-204100246	24.229
2:3668043-3675584	6.05095
7:110162686-110164873	1.84959
2:82641911-82645224	0.840668
1:105354664-105355532	0
3:43223187-43230901	0.948133
7:116559040-116568381	1.45341
10:142795238-142799149	4.3828
8:3484526-3488480	12.7539
5:126447990-126453731	25.7969
1:172120038-172128491	57.3227
5:4768002-4770397	0.704483
2:8430383-8438141	0.0869155
10:41028675-41029405	0.154343
10:64264078-64268175	11.4796
1:281662116-281664983	1.18967
4:181057724-181059564	7.50428
2:117615488-117616545	0.125528
9:99293247-99293939	0
2:41009882-41019487	3.97192
6:88595040-88634519	0.217952
5:47385096-47401134	0
9:15368961-15380578	31.6514
7:40314071-40316213	0
6:22559439-22562824	3.57682
1:283205640-283207209	5.45562
1:290003283-290012109	34.4931
5:137150893-137154020	0.0740921
4:21591654-21591993	0.742971
9:109172765-109179060	3.43131
3:91419032-91433465	1.64495
7:73042701-73043026	21.7844
5:11520927-11521481	0.290772
5:11523110-11530787	0
3:120166213-120167901	0.426178
8:510917-520879	0.0999546
1:283208555-283210433	0
8:92315907-92316667	0.0522664
10:142821109-142825001	11.8483
3:51165508-51166814	0.22911
2:171224088-171227788	12.9079
6:104976056-104986465	11.0544
1:134177665-134179286	0.175119
1:235862881-235864002	0.43903
1:125378838-125395976	1.38625
1:168928297-168929513	7.32183
1:208595048-208597814	1.98275
7:138909556-138914328	28.3796
2:72957133-72960814	0.275117
1:278515591-278526321	0.914209
3:92627951-92631723	1.19703
1:46134882-46138910	24.0766
6:159684143-159686824	1.40885
3:215757513-215766655	1.07013
10:64258655-64263328	1.10157
5:155243218-155246765	50.3504
4:233220255-233225418	11.2389
4:160458982-160465605	32.2924
2:189195074-189198008	0.146977
5:181383016-181386565	112.407
7:6126181-6128339	8.72449
1:168929808-169056700	0.0247956
10:107805060-107806206	0.138633
7:6139032-6139646	0
2:171228781-171233535	3.33669
10:107810524-107818824	4.19778
2:72975084-72976515	0
7:6140229-6141096	0
3:19418743-19451717	0.512397
6:104965876-104967497	9.27513
9:105074575-105079079	0
7:6141761-6146965	4.4376
1:3699530-3704319	1.9316
7:175864059-175864991	0
7:56094286-56097446	0
8:4615829-4619658	8.02843
9:105069662-105070080	0.683156
9:105066052-105068358	0.508639
7:39420087-39420804	0.448491
8:113711822-113716365	0.259459
4:134919923-134920613	10.686
3:193843755-193847357	8.40212
5:197602075-197605152	0.236468
1:3708103-3713113	1.38328
8:74144384-74145245	0.694199
8:137444581-137449034	2.07068
8:6394351-6397914	11.2967
5:197605649-197608341	1.14079
9:105063452-105065541	0.0797993
9:105251578-105255019	2.34922
4:167430303-167481588	0.228399
9:25069026-25071663	3.20578
8:142022104-142026055	1.33409
1:178716546-178717496	0.174922
8:74139341-74139579	0
5:73046933-73048779	10.3062
4:134920736-134924555	6.65137
1:223562311-223562780	16.783
9:105190709-105197290	22.6094
5:180438254-180441431	0.399937
8:107952193-107955598	1.43824
8:4621452-4624344	2.09034
5:121407957-121412467	5.77855
8:74131287-74133362	0.144684
5:122639242-122654881	1.71882
1:154158661-154166541	0.513854
10:142844511-142846093	0.183116
5:73050062-73055695	0.256898
1:46126596-46129448	191.344
9:25060738-25068091	2.33282
3:159677431-159679345	1.39189
3:73209910-73210179	0
9:25060738-25068091	0.263532
5:155237359-155238152	1.98325
1:58294902-58304059	5.06041
3:215757513-215766655	0.764172
9:138550407-138555596	2.25695
9:105051194-105054788	6.47516
6:88713368-88714109	0
4:155739928-155746389	0.41222
10:33655351-33656128	0.605963
6:141144514-141145787	0.354782
8:83733934-83740029	3.36204
6:132882548-132890038	10.135
4:135312048-135314646	16.2865
4:99798793-99880902	4.85619
7:10569254-10576278	1.18314
9:127378443-127385777	8.327
9:16034640-16044752	16.2911
2:215410384-215411896	0.565778
6:124956132-124957428	3.33587
10:142850767-142850993	451.355
8:80791554-80825277	6.33467
8:148264070-148273363	158.501
5:23016143-23019861	26.8622
10:33660219-33660882	3.52094
1:3714425-3715519	4.51711
10:83640733-83641810	0.146604
9:138556065-138557012	0.591271
7:70795139-70796858	0.532494
9:26826263-26829233	0.0327915
1:35214344-35216784	4.21569
4:232510363-232513106	52.3431
8:123656996-123658408	1.59038
6:124966369-124981442	20.5684
4:155734907-155736254	2.12941
2:179037985-179040482	1.61741
9:26830406-26832492	0.105589
5:153323039-153327115	0.996532
2:202362292-202364476	0.0154598
7:10557056-10560195	0.150444
4:233220255-233225418	0.0294715
1:52919937-52921358	0.530132
2:29629461-29634003	37.5585
8:1640428-1650651	12.0819
8:151440416-151444881	3.22025
8:10877916-10881003	0.0274996
9:136867377-136869247	8.56468
4:4384852-4385362	0
1:3730307-3734425	4.65093
6:164851644-164854101	2.45041
2:172143324-172148568	24.4138
4:60873256-60874871	0
7:102395897-102397996	21.4243
8:83715583-83716312	0.189011
7:10548980-10551211	5.53477
4:60878257-60879555	0
8:10870906-10877056	11.3024
1:140292812-140298853	0
4:233215260-233215960	7.5275
10:89111469-89112724	12.6748
1:149958978-149969197	69.1953
2:179021140-179023922	0.214415
1:35239928-35250929	77.8787
2:41029848-41034380	0.198501
1:202435747-202445464	1.55306
1:140319871-140321824	3.68318
2:179010474-179011659	0.388255
9:127352978-127354539	7.52223
3:97088197-97088884	0
4:12580009-12609706	38.5563
5:214411994-214413229	1.62234
1:196338967-196340855	0.88058
1:203440494-203441329	0.173575
2:178974726-178976426	0.735436
5:214424826-214427180	1.50856
7:102399286-102404458	0.539033
1:82010852-82020375	29.092
4:233209442-233212350	14.7616
8:10867861-10868386	7.18994
1:3737628-3742546	0.210112
1:56674096-56676982	0.570404
7:165245703-165253354	15.8525
6:107307538-107312261	0
8:162594895-162596159	0
1:199269800-199277426	1.46742
3:226245405-226266510	27.4883
2:36133980-36154824	3.55864
5:181386820-181388733	6.44685
3:88263850-88264544	1.93038
9:5864862-5868167	0.311747
4:66899010-66909708	1.06381
1:82022571-82026326	3.02558
2:217093148-217097528	18.1294
10:77440716-77445353	23.875
8:117896320-117901322	5.53269
1:203447179-203454113	0
8:162586277-162587330	0.526094
8:23587159-23588590	0.0279486
6:164526890-164527560	2.91554
6:164519767-164525033	27.7141
3:17829683-17833770	0.0876875
2:206365030-206369304	1.64132
8:162579347-162580103	18.6283
7:77456760-77458196	0.385328
7:165243550-165244574	130.439
5:214427885-214432103	3.95091
4:60813941-60814801	0.550689
8:162557419-162560576	8.18079
4:60805523-60811917	1.78426
10:20105974-20107871	25.9561
3:17823961-17828243	382.664
1:51170075-51171018	10.3211
1:74775560-74784783	8.41798
7:27764412-27766620	5.79844
3:151334294-151337163	0.356292
7:30504952-30506702	1.05163
4:34080787-34082728	4.50182
9:142198947-142207128	8.69234
9:9950583-9952574	0.192118
1:124126596-124128937	0.92836
5:937748-948385	7.38714
4:22140901-22146537	0.156547
5:213602335-213610738	9.82329
4:188486868-188496136	0.902759
1:43547141-43555047	0.526431
9:153187401-153189866	0.340892
3:151293740-151299116	43.8844
5:157693651-157695084	0.242871
1:53426160-53432292	0
9:9944358-9946385	0
9:148077544-148089511	177.425
1:74769785-74773054	1.26654
3:14228477-14242362	6.65405
1:31896168-31896432	59.0386
1:53421631-53423835	6.53466
3:21259936-21262698	0.181182
1:264550350-264553480	30.6444
2:43428305-43433991	14.0616
10:4776408-4777145	4.16377
